flow,reporter,year,indicator,indicator_name,mode,value_musd
import,India,2014,SC21,Passenger (Air),Mode 1,2440.56
import,India,2015,SC21,Passenger (Air),Mode 1,2522.996
import,India,2016,SC21,Passenger (Air),Mode 1,2572.31
import,India,2017,SC21,Passenger (Air),Mode 1,3068.522
import,India,2018,SC21,Passenger (Air),Mode 1,4084.822
import,India,2019,SC21,Passenger (Air),Mode 1,5242.868
import,India,2020,SC21,Passenger (Air),Mode 1,2760.62
import,India,2021,SC21,Passenger (Air),Mode 1,2722.391
import,India,2022,SC21,Passenger (Air),Mode 1,4816.142
import,India,2005,SC22,Freight (Air),Mode 1,3271.627
import,India,2006,SC22,Freight (Air),Mode 1,4018.953
import,India,2007,SC22,Freight (Air),Mode 1,7468.815
import,India,2008,SC22,Freight (Air),Mode 1,9161.905
import,India,2009,SC22,Freight (Air),Mode 1,7732.73
import,India,2010,SC22,Freight (Air),Mode 1,11065.62
import,India,2011,SC22,Freight (Air),Mode 1,11501.089
import,India,2012,SC22,Freight (Air),Mode 1,14414.81
import,India,2013,SC22,Freight (Air),Mode 1,14907.273
import,India,2014,SC22,Freight (Air),Mode 1,16376.17
import,India,2015,SC22,Freight (Air),Mode 1,16027.483
import,India,2016,SC22,Freight (Air),Mode 1,17587.804
import,India,2017,SC22,Freight (Air),Mode 1,21915.136
import,India,2018,SC22,Freight (Air),Mode 1,27001.744
import,India,2019,SC22,Freight (Air),Mode 1,28733.192
import,India,2020,SC22,Freight (Air),Mode 1,15893.941
import,India,2021,SC22,Freight (Air),Mode 1,17634.994
import,India,2022,SC22,Freight (Air),Mode 1,25395.889
import,India,2005,SC23,Other (Air),Mode 1,0.0
import,India,2006,SC23,Other (Air),Mode 1,0.0
import,India,2007,SC23,Other (Air),Mode 1,0.0
import,India,2008,SC23,Other (Air),Mode 1,0.0
import,India,2009,SC23,Other (Air),Mode 1,0.0
import,India,2010,SC23,Other (Air),Mode 1,0.0
import,India,2011,SC23,Other (Air),Mode 1,0.0
import,India,2012,SC23,Other (Air),Mode 1,0.0
import,India,2013,SC23,Other (Air),Mode 1,0.0
import,India,2014,SC23,Other (Air),Mode 1,0.0
import,India,2015,SC23,Other (Air),Mode 1,0.0
import,India,2016,SC23,Other (Air),Mode 1,0.0
import,India,2017,SC23,Other (Air),Mode 1,0.0
import,India,2018,SC23,Other (Air),Mode 1,0.0
import,India,2019,SC23,Other (Air),Mode 1,0.0
import,India,2020,SC23,Other (Air),Mode 1,0.0
import,India,2021,SC23,Other (Air),Mode 1,0.0
import,India,2022,SC23,Other (Air),Mode 1,0.0
import,India,2005,SC3,Other transport,Mode 1,623.989
import,India,2006,SC3,Other transport,Mode 1,674.488
import,India,2007,SC3,Other transport,Mode 1,735.138
import,India,2008,SC3,Other transport,Mode 1,4230.966
import,India,2009,SC3,Other transport,Mode 1,2829.769
import,India,2010,SC3,Other transport,Mode 1,2293.774
import,India,2011,SC3,Other transport,Mode 1,5929.435
import,India,2012,SC3,Other transport,Mode 1,1503.592
import,India,2013,SC3,Other transport,Mode 1,450.867
import,India,2014,SC3,Other transport,Mode 1,779.688
import,India,2015,SC3,Other transport,Mode 1,1264.974
import,India,2016,SC3,Other transport,Mode 1,746.948
import,India,2017,SC3,Other transport,Mode 1,987.548
import,India,2018,SC3,Other transport,Mode 1,1163.331
import,India,2019,SC3,Other transport,Mode 1,1332.541
import,India,2020,SC3,Other transport,Mode 1,1093.92
import,India,2021,SC3,Other transport,Mode 1,1707.544
import,India,2022,SC3,Other transport,Mode 1,1012.337
import,India,2005,SC31,Passenger (Other),Mode 1,0.0
import,India,2006,SC31,Passenger (Other),Mode 1,0.0
import,India,2007,SC31,Passenger (Other),Mode 1,0.0
import,India,2008,SC31,Passenger (Other),Mode 1,0.0
import,India,2009,SC31,Passenger (Other),Mode 1,0.0
import,India,2010,SC31,Passenger (Other),Mode 1,0.0
import,India,2011,SC31,Passenger (Other),Mode 1,0.0
import,India,2012,SC31,Passenger (Other),Mode 1,14.024
import,India,2013,SC31,Passenger (Other),Mode 1,15.424
import,India,2014,SC31,Passenger (Other),Mode 1,30.842
import,India,2015,SC31,Passenger (Other),Mode 1,5.2
import,India,2016,SC31,Passenger (Other),Mode 1,1.673
import,India,2017,SC31,Passenger (Other),Mode 1,2.83
import,India,2018,SC31,Passenger (Other),Mode 1,3.18
import,India,2019,SC31,Passenger (Other),Mode 1,5.931
import,India,2020,SC31,Passenger (Other),Mode 1,4.287
import,India,2021,SC31,Passenger (Other),Mode 1,2.248
import,India,2022,SC31,Passenger (Other),Mode 1,6.911
import,India,2005,SC32,Freight (Other),Mode 1,623.989
import,India,2006,SC32,Freight (Other),Mode 1,674.488
import,India,2007,SC32,Freight (Other),Mode 1,735.138
import,India,2008,SC32,Freight (Other),Mode 1,4230.966
import,India,2009,SC32,Freight (Other),Mode 1,2829.769
import,India,2010,SC32,Freight (Other),Mode 1,2293.774
import,India,2011,SC32,Freight (Other),Mode 1,5929.435
import,India,2012,SC32,Freight (Other),Mode 1,1489.568
import,India,2013,SC32,Freight (Other),Mode 1,435.443
import,India,2014,SC32,Freight (Other),Mode 1,748.846
import,India,2015,SC32,Freight (Other),Mode 1,1259.774
import,India,2016,SC32,Freight (Other),Mode 1,745.275
import,India,2017,SC32,Freight (Other),Mode 1,984.718
import,India,2018,SC32,Freight (Other),Mode 1,1160.151
import,India,2019,SC32,Freight (Other),Mode 1,1326.61
import,India,2020,SC32,Freight (Other),Mode 1,1089.633
import,India,2021,SC32,Freight (Other),Mode 1,1705.296
import,India,2022,SC32,Freight (Other),Mode 1,1005.426
import,India,2005,SC33,Other (Other),Mode 1,0.0
import,India,2006,SC33,Other (Other),Mode 1,0.0
import,India,2007,SC33,Other (Other),Mode 1,0.0
import,India,2008,SC33,Other (Other),Mode 1,0.0
import,India,2009,SC33,Other (Other),Mode 1,0.0
import,India,2010,SC33,Other (Other),Mode 1,0.0
import,India,2011,SC33,Other (Other),Mode 1,0.0
import,India,2012,SC33,Other (Other),Mode 1,0.0
import,India,2013,SC33,Other (Other),Mode 1,0.0
import,India,2014,SC33,Other (Other),Mode 1,0.0
import,India,2015,SC33,Other (Other),Mode 1,0.0
import,India,2016,SC33,Other (Other),Mode 1,0.0
import,India,2017,SC33,Other (Other),Mode 1,0.0
import,India,2018,SC33,Other (Other),Mode 1,0.0
import,India,2019,SC33,Other (Other),Mode 1,0.0
import,India,2020,SC33,Other (Other),Mode 1,0.0
import,India,2021,SC33,Other (Other),Mode 1,0.0
import,India,2022,SC33,Other (Other),Mode 1,0.0
import,India,2005,SC4,Postal and courier services,Mode 1,209.005
import,India,2006,SC4,Postal and courier services,Mode 1,303.037
import,India,2007,SC4,Postal and courier services,Mode 1,431.447
import,India,2008,SC4,Postal and courier services,Mode 1,522.746
import,India,2009,SC4,Postal and courier services,Mode 1,225.994
import,India,2010,SC4,Postal and courier services,Mode 1,80.014
import,India,2011,SC4,Postal and courier services,Mode 1,66.684
import,India,2012,SC4,Postal and courier services,Mode 1,64.446
import,India,2013,SC4,Postal and courier services,Mode 1,43.798
import,India,2014,SC4,Postal and courier services,Mode 1,42.129
import,India,2015,SC4,Postal and courier services,Mode 1,47.009
import,India,2016,SC4,Postal and courier services,Mode 1,44.839
import,India,2017,SC4,Postal and courier services,Mode 1,71.34
import,India,2018,SC4,Postal and courier services,Mode 1,58.786
import,India,2019,SC4,Postal and courier services,Mode 1,44.251
import,India,2020,SC4,Postal and courier services,Mode 1,221.081
import,India,2021,SC4,Postal and courier services,Mode 1,400.947
import,India,2022,SC4,Postal and courier services,Mode 1,621.378
import,India,2005,SDA,Business travel,Mode 1,0.0
import,India,2006,SDA,Business travel,Mode 1,0.0
import,India,2007,SDA,Business travel,Mode 1,0.0
import,India,2008,SDA,Business travel,Mode 1,0.0
import,India,2009,SDA,Business travel,Mode 1,0.0
import,India,2010,SDA,Business travel,Mode 1,0.0
import,India,2011,SDA,Business travel,Mode 1,0.0
import,India,2012,SDA,Business travel,Mode 1,0.0
import,India,2013,SDA,Business travel,Mode 1,0.0
import,India,2014,SDA,Business travel,Mode 1,0.0
import,India,2015,SDA,Business travel,Mode 1,0.0
import,India,2016,SDA,Business travel,Mode 1,0.0
import,India,2017,SDA,Business travel,Mode 1,0.0
import,India,2018,SDA,Business travel,Mode 1,0.0
import,India,2019,SDA,Business travel,Mode 1,0.0
import,India,2020,SDA,Business travel,Mode 1,0.0
import,India,2021,SDA,Business travel,Mode 1,0.0
import,India,2022,SDA,Business travel,Mode 1,0.0
import,India,2005,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2006,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2007,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2008,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2009,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2010,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2011,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2012,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2013,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2014,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2015,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2016,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2017,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2018,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2019,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2020,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2021,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2022,SDASDB3,Tourism and business travel,Mode 1,0.0
import,India,2005,SDB1,Health-related travel,Mode 1,0.0
import,India,2006,SDB1,Health-related travel,Mode 1,0.0
import,India,2007,SDB1,Health-related travel,Mode 1,0.0
import,India,2008,SDB1,Health-related travel,Mode 1,0.0
import,India,2009,SDB1,Health-related travel,Mode 1,0.0
import,India,2010,SDB1,Health-related travel,Mode 1,0.0
import,India,2011,SDB1,Health-related travel,Mode 1,0.0
import,India,2012,SDB1,Health-related travel,Mode 1,0.0
import,India,2013,SDB1,Health-related travel,Mode 1,0.0
import,India,2014,SDB1,Health-related travel,Mode 1,0.0
import,India,2015,SDB1,Health-related travel,Mode 1,0.0
import,India,2016,SDB1,Health-related travel,Mode 1,0.0
import,India,2017,SDB1,Health-related travel,Mode 1,0.0
import,India,2018,SDB1,Health-related travel,Mode 1,0.0
import,India,2019,SDB1,Health-related travel,Mode 1,0.0
import,India,2020,SDB1,Health-related travel,Mode 1,0.0
import,India,2021,SDB1,Health-related travel,Mode 1,0.0
import,India,2022,SDB1,Health-related travel,Mode 1,0.0
import,India,2005,SDB1SK21,Health services,Mode 1,13.247
import,India,2006,SDB1SK21,Health services,Mode 1,13.119
import,India,2007,SDB1SK21,Health services,Mode 1,21.332
import,India,2008,SDB1SK21,Health services,Mode 1,41.046
import,India,2009,SDB1SK21,Health services,Mode 1,463.282
import,India,2010,SDB1SK21,Health services,Mode 1,507.868
import,India,2011,SDB1SK21,Health services,Mode 1,32.103
import,India,2012,SDB1SK21,Health services,Mode 1,47.306
import,India,2013,SDB1SK21,Health services,Mode 1,70.358
import,India,2014,SDB1SK21,Health services,Mode 1,147.72
import,India,2015,SDB1SK21,Health services,Mode 1,150.596
import,India,2016,SDB1SK21,Health services,Mode 1,213.204
import,India,2017,SDB1SK21,Health services,Mode 1,241.695
import,India,2018,SDB1SK21,Health services,Mode 1,282.18
import,India,2019,SDB1SK21,Health services,Mode 1,319.322
import,India,2020,SDB1SK21,Health services,Mode 1,357.218
import,India,2021,SDB1SK21,Health services,Mode 1,520.348
import,India,2022,SDB1SK21,Health services,Mode 1,659.861
import,India,2005,SDB2,Education-related travel,Mode 1,0.0
import,India,2006,SDB2,Education-related travel,Mode 1,0.0
import,India,2007,SDB2,Education-related travel,Mode 1,0.0
import,India,2008,SDB2,Education-related travel,Mode 1,0.0
import,India,2009,SDB2,Education-related travel,Mode 1,0.0
import,India,2010,SDB2,Education-related travel,Mode 1,0.0
import,India,2011,SDB2,Education-related travel,Mode 1,0.0
import,India,2012,SDB2,Education-related travel,Mode 1,0.0
import,India,2013,SDB2,Education-related travel,Mode 1,0.0
import,India,2014,SDB2,Education-related travel,Mode 1,0.0
import,India,2015,SDB2,Education-related travel,Mode 1,0.0
import,India,2016,SDB2,Education-related travel,Mode 1,0.0
import,India,2017,SDB2,Education-related travel,Mode 1,0.0
import,India,2018,SDB2,Education-related travel,Mode 1,0.0
import,India,2019,SDB2,Education-related travel,Mode 1,0.0
import,India,2020,SDB2,Education-related travel,Mode 1,0.0
import,India,2021,SDB2,Education-related travel,Mode 1,0.0
import,India,2022,SDB2,Education-related travel,Mode 1,0.0
import,India,2005,SDB2SK22,Education services,Mode 1,22.221
import,India,2006,SDB2SK22,Education services,Mode 1,22.011
import,India,2007,SDB2SK22,Education services,Mode 1,35.785
import,India,2008,SDB2SK22,Education services,Mode 1,68.844
import,India,2009,SDB2SK22,Education services,Mode 1,777.223
import,India,2010,SDB2SK22,Education services,Mode 1,852.045
import,India,2011,SDB2SK22,Education services,Mode 1,53.851
import,India,2012,SDB2SK22,Education services,Mode 1,79.357
import,India,2013,SDB2SK22,Education services,Mode 1,118.036
import,India,2014,SDB2SK22,Education services,Mode 1,247.77
import,India,2015,SDB2SK22,Education services,Mode 1,252.668
import,India,2016,SDB2SK22,Education services,Mode 1,357.691
import,India,2017,SDB2SK22,Education services,Mode 1,405.453
import,India,2018,SDB2SK22,Education services,Mode 1,473.302
import,India,2019,SDB2SK22,Education services,Mode 1,535.709
import,India,2020,SDB2SK22,Education services,Mode 1,483.279
import,India,2021,SDB2SK22,Education services,Mode 1,703.962
import,India,2022,SDB2SK22,Education services,Mode 1,892.704
import,India,2005,SDB3,Other personal travel,Mode 1,0.0
import,India,2006,SDB3,Other personal travel,Mode 1,0.0
import,India,2007,SDB3,Other personal travel,Mode 1,0.0
import,India,2008,SDB3,Other personal travel,Mode 1,0.0
import,India,2009,SDB3,Other personal travel,Mode 1,0.0
import,India,2010,SDB3,Other personal travel,Mode 1,0.0
import,India,2011,SDB3,Other personal travel,Mode 1,0.0
import,India,2012,SDB3,Other personal travel,Mode 1,0.0
import,India,2013,SDB3,Other personal travel,Mode 1,0.0
import,India,2014,SDB3,Other personal travel,Mode 1,0.0
import,India,2015,SDB3,Other personal travel,Mode 1,0.0
import,India,2016,SDB3,Other personal travel,Mode 1,0.0
import,India,2017,SDB3,Other personal travel,Mode 1,0.0
import,India,2018,SDB3,Other personal travel,Mode 1,0.0
import,India,2019,SDB3,Other personal travel,Mode 1,0.0
import,India,2020,SDB3,Other personal travel,Mode 1,0.0
import,India,2021,SDB3,Other personal travel,Mode 1,0.0
import,India,2022,SDB3,Other personal travel,Mode 1,0.0
import,India,2005,SE,Construction,Mode 1,0.0
import,India,2006,SE,Construction,Mode 1,0.0
import,India,2007,SE,Construction,Mode 1,0.0
import,India,2008,SE,Construction,Mode 1,0.0
import,India,2009,SE,Construction,Mode 1,0.0
import,India,2010,SE,Construction,Mode 1,0.0
import,India,2011,SE,Construction,Mode 1,0.0
import,India,2012,SE,Construction,Mode 1,0.0
import,India,2013,SE,Construction,Mode 1,0.0
import,India,2014,SE,Construction,Mode 1,0.0
import,India,2015,SE,Construction,Mode 1,0.0
import,India,2016,SE,Construction,Mode 1,0.0
import,India,2017,SE,Construction,Mode 1,0.0
import,India,2018,SE,Construction,Mode 1,0.0
import,India,2019,SE,Construction,Mode 1,0.0
import,India,2020,SE,Construction,Mode 1,0.0
import,India,2021,SE,Construction,Mode 1,0.0
import,India,2022,SE,Construction,Mode 1,0.0
import,India,2005,SF,Insurance and pension services,Mode 1,3676.96
import,India,2006,SF,Insurance and pension services,Mode 1,4336.95
